customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_005743,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.27,220.95,Yes
CUST_005744,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.73,2640.04,No
CUST_005745,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.21,65.6,Yes
CUST_005746,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,103.75,1786.85,Yes
CUST_005747,Male,1,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,87.97,2805.68,Yes
CUST_005748,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,116.97,4746.05,No
CUST_005749,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.13,380.07,No
CUST_005750,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.37,2918.33,Yes
CUST_005751,Female,0,No,Yes,33,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,82.2,2743.18,No
CUST_005752,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.05,2256.04,No
CUST_005753,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),70.96,4034.08,No
CUST_005754,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.25,626.59,No
CUST_005755,Female,1,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,83.47,166.66,Yes
CUST_005756,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,110.57,1274.97,No
CUST_005757,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.62,949.16,No
CUST_005758,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),91.06,459.96,Yes
CUST_005759,Male,1,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),101.92,3585.79,No
CUST_005760,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,112.78,2882.52,No
CUST_005761,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),93.56,4950.14,No
CUST_005762,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,99.64,4686.6,No
CUST_005763,Male,1,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.53,222.47,Yes
CUST_005764,Female,1,No,No,68,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.77,5176.9,No
CUST_005765,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,101.68,411.04,Yes
CUST_005766,Female,0,Yes,No,58,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.79,4966.06,No
CUST_005767,Male,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),74.36,4925.43,No
CUST_005768,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,345.33,Yes
CUST_005769,Female,0,No,No,10,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.46,845.83,No
CUST_005770,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.8,2482.44,Yes
CUST_005771,Male,0,No,Yes,0,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.0,0.0,Yes
CUST_005772,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.07,622.25,Yes
CUST_005773,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,110.76,2081.84,Yes
CUST_005774,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,4296.31,No
CUST_005775,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,85.61,5269.46,Yes
CUST_005776,Male,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,73.01,0.0,Yes
CUST_005777,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,89.88,3044.62,No
CUST_005778,Male,0,No,Yes,21,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.72,1664.95,Yes
CUST_005779,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,94.83,182.62,Yes
CUST_005780,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,116.45,6973.84,Yes
CUST_005781,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,111.5,7931.22,No
CUST_005782,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),79.59,1498.34,No
CUST_005783,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,115.66,2301.99,No
CUST_005784,Male,0,Yes,No,21,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,57.33,1249.18,No
CUST_005785,Female,0,Yes,No,15,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,64.7,990.96,No
CUST_005786,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,3638.45,No
CUST_005787,Female,1,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),96.29,3665.13,Yes
CUST_005788,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),104.93,299.8,No
CUST_005789,Male,0,No,Yes,31,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.54,2367.09,No
CUST_005790,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,236.39,No
CUST_005791,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.65,1181.49,No
CUST_005792,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,3745.02,Yes
CUST_005793,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.94,907.44,No
CUST_005794,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.83,1310.4,No
CUST_005795,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),96.0,2231.37,No
CUST_005796,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.59,252.71,Yes
CUST_005797,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,2364.92,Yes
CUST_005798,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),98.52,952.39,No
CUST_005799,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,73.46,307.81,No
CUST_005800,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,107.68,1931.85,Yes
CUST_005801,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.69,4821.92,No
CUST_005802,Male,1,Yes,No,51,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.87,4182.37,No
CUST_005803,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.13,4353.79,Yes
CUST_005804,Male,0,Yes,No,46,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.25,2664.12,Yes
CUST_005805,Male,1,Yes,No,23,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.72,1832.75,No
CUST_005806,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,118.75,244.91,Yes
CUST_005807,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),104.98,4104.11,No
CUST_005808,Female,1,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.11,1218.7,No
CUST_005809,Female,0,No,No,16,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.49,1301.25,No
CUST_005810,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),109.56,6182.92,Yes
CUST_005811,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),118.75,4288.58,Yes
CUST_005812,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.7,2410.65,No
CUST_005813,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),114.05,5770.31,No
CUST_005814,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),107.6,103.31,No
CUST_005815,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,87.6,0.0,Yes
CUST_005816,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.38,1280.9,No
CUST_005817,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.23,1447.81,No
CUST_005818,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.21,5692.35,No
CUST_005819,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.03,5074.21,No
CUST_005820,Female,0,No,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.87,1331.0,No
CUST_005821,Male,1,No,No,26,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.17,871.25,Yes
CUST_005822,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,82.2,325.15,Yes
CUST_005823,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.23,1300.64,No
CUST_005824,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),89.75,540.36,No
CUST_005825,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.82,4540.65,No
CUST_005826,Female,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),95.08,3759.72,No
CUST_005827,Female,0,Yes,No,0,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,81.55,0.0,No
CUST_005828,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,99.25,1594.61,No
CUST_005829,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,102.92,1151.61,Yes
CUST_005830,Male,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.25,350.59,No
CUST_005831,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,87.02,174.79,No
CUST_005832,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.47,529.76,Yes
CUST_005833,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.7,2468.67,No
CUST_005834,Male,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.2,1578.85,No
CUST_005835,Male,0,Yes,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,954.3,No
CUST_005836,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),83.7,5411.39,No
CUST_005837,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.81,4355.21,No
CUST_005838,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.78,2825.02,Yes
CUST_005839,Female,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,87.8,1901.69,No
CUST_005840,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.41,5584.21,No
CUST_005841,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,103.67,5236.13,No
CUST_005842,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,95.83,4110.92,No
CUST_005843,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),100.49,2937.79,No
CUST_005844,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.7,2991.44,No
CUST_005845,Male,0,No,Yes,62,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),82.87, ,No
CUST_005846,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,3294.04,Yes
CUST_005847,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,90.89,1586.73,Yes
CUST_005848,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.84,3358.26,No
CUST_005849,Female,0,No,No,61,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.32,4761.43,No
CUST_005850,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.5,3638.54,No
CUST_005851,Male,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),49.19,2504.33,Yes
CUST_005852,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,940.62,No
CUST_005853,Female,0,No,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,67.76,2298.96,Yes
CUST_005854,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.28,1975.77,Yes
CUST_005855,Male,0,Yes,No,50,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,103.17,5353.51,Yes
CUST_005856,Female,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.19,4461.19,No
CUST_005857,Female,1,No,Yes,54,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.54, ,No
CUST_005858,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,114.22,6471.23,No
CUST_005859,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.83,817.26,Yes
CUST_005860,Female,0,Yes,No,27,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,65.5,1755.44,No
CUST_005861,Male,1,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,114.53,6708.0,Yes
CUST_005862,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.11,5872.65,Yes
CUST_005863,Male,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),81.79,4636.53,No
CUST_005864,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,98.08,3385.41,Yes
CUST_005865,Male,1,No,No,40,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,78.73,3043.74,No
CUST_005866,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.07,4236.5,No
CUST_005867,Male,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.75,1823.38,No
CUST_005868,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,112.94,2340.27,Yes
CUST_005869,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.91,2879.27,No
CUST_005870,Female,0,No,Yes,18,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),78.36,1391.48,No
CUST_005871,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,87.55,3394.68,Yes
CUST_005872,Female,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,88.85,3666.57,No
CUST_005873,Male,0,No,No,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,89.17,5071.81,No
CUST_005874,Female,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,91.61,4930.65,No
CUST_005875,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.07,0.0,Yes
CUST_005876,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.74,2256.21,No
CUST_005877,Male,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,104.81,2293.39,No
CUST_005878,Female,0,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1029.96,No
CUST_005879,Female,0,No,No,16,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.03,1294.65,No
CUST_005880,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,111.37,2895.7,No
CUST_005881,Male,1,Yes,Yes,66,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.65,5499.29,Yes
CUST_005882,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,85.33,1842.0,No
CUST_005883,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.62,1412.85,Yes
CUST_005884,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.37,442.7,No
CUST_005885,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,96.77,0.0,Yes
CUST_005886,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),113.22,6790.64,No
CUST_005887,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,93.42,1686.15,Yes
CUST_005888,Male,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.75,1041.85,No
CUST_005889,Male,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.68,2432.6,No
CUST_005890,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.23,3101.85,No
CUST_005891,Female,0,Yes,Yes,30,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,77.1,2296.8,No
CUST_005892,Male,0,No,No,43,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.95,3310.88,No
CUST_005893,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,99.97,4723.22,No
CUST_005894,Male,1,Yes,No,23,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.29,2214.08,Yes
CUST_005895,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,98.21,1677.35,No
CUST_005896,Male,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.04,4650.92,No
CUST_005897,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),107.03,6608.78,No
CUST_005898,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,106.98,1104.43,Yes
CUST_005899,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,97.16,2975.38,Yes
CUST_005900,Male,0,Yes,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.34,1559.05,No
CUST_005901,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.98,666.81,No
CUST_005902,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),113.83,347.04,No
CUST_005903,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,113.16,3701.32,No
CUST_005904,Male,0,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,87.0,5234.11,Yes
CUST_005905,Female,1,No,No,7,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.56,714.19,Yes
CUST_005906,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,4317.16,No
CUST_005907,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,68.56,3852.26,No
CUST_005908,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.91,706.97,No
CUST_005909,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.75,4309.15,Yes
CUST_005910,Male,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),102.92,0.0,No
CUST_005911,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,73.4,991.58,No
CUST_005912,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.16,906.96,No
CUST_005913,Male,1,No,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,91.29,0.0,Yes
CUST_005914,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,104.21,3505.71,No
CUST_005915,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.58,143.04,Yes
CUST_005916,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.04,540.58,Yes
CUST_005917,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),112.84,4894.68,No
CUST_005918,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,112.36,3006.55,No
CUST_005919,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.14,2300.6,Yes
